origin,destination,distance_km,time_of_day,day_of_week,traffic_level,avg_historical_eta_min,num_past_trips,on_time_ratio,eta_min
9,18,5.124748581543986,9,6,1,13.770711913466844,18,0.94,13.619358798787458
12,2,35.16238699733105,3,5,2,79.32634506597884,25,0.76,86.35000104702115
41,14,48.46523185470659,0,1,0,71.24389082641868,97,0.82,72.15146608005576
15,14,29.10888184385237,11,6,2,68.46409009674078,157,0.82,70.47715381917742
29,23,11.648499287235238,4,4,2,26.838142357789987,87,0.7899999999999999,24.444773814484655
16,21,49.938936482936434,3,0,1,89.59045205038797,168,0.73,104.1238333639942
13,42,9.559187348252467,3,5,0,13.47845416103598,30,0.76,12.618502738591047
9,38,17.442327171368106,6,1,0,27.73330020247529,171,0.94,27.676467931404975
46,36,9.431047232441223,2,6,0,14.429502265635072,91,0.8799999999999999,16.09872570141684
47,1,23.761130568753345,11,3,1,42.627468240343504,60,0.73,51.734243353607205
6,24,21.524924470936956,15,6,1,41.134130663960526,129,0.82,44.2401952071715
18,36,25.070803929018066,6,3,0,38.35833001139764,156,0.8799999999999999,41.88445794846227
28,12,46.471186602716045,3,0,1,85.18168504277853,186,0.76,99.12684824552981
19,21,24.43789490587703,13,5,2,53.95887195217649,22,0.73,62.592744465376505
36,36,26.216689984468562,2,5,0,40.111535676236905,142,0.8799999999999999,41.22441554081959
13,39,44.44742319000493,17,2,2,149.77003718104064,66,0.97,137.83559471808667
3,42,41.07014170672678,9,1,0,75.2815697484302,102,0.76,80.96806749018982
17,22,12.746379530046767,9,6,1,30.37334778214844,95,0.76,37.709275097817965
30,20,1.6333718062136602,5,5,0,2.2050519383884413,155,0.7,5.0
9,19,31.845480017900503,6,2,0,51.58967762899882,82,0.97,50.11531651575895
40,33,42.397641368038485,3,4,2,97.68416571196067,59,0.7899999999999999,104.25589271289418
1,21,28.089655517909602,13,1,1,50.39284199912983,100,0.73,62.60443349679633
4,20,11.347669080629412,3,1,1,19.915159236504618,135,0.7,22.769790216146905
25,9,37.32639944309003,16,4,1,102.1922163952919,170,0.97,92.78463498530661
26,24,33.80742484795223,6,5,0,49.69691452648978,5,0.82,50.81571583812825
15,12,28.68659433301909,13,6,2,64.71695681529107,115,0.76,76.86609691656733
13,26,43.303472527028205,12,3,1,86.13060685625909,19,0.8799999999999999,83.13523106394054
4,44,39.42787529401261,15,1,0,57.95897668219853,125,0.82,59.01755067672711
33,39,33.729652479716236,18,3,2,113.65543699565184,126,0.97,114.56346278692858
19,24,33.5731747821377,13,4,0,49.352566929742416,171,0.82,54.99582682041661
6,48,33.44792908061547,20,6,2,85.09153158108576,42,0.94,79.03916261472322
20,49,26.733072500911632,6,0,0,43.307577451476845,159,0.97,37.09586432783928
46,22,23.732160587548503,18,4,0,43.50105035697641,139,0.76,43.48095179666996
13,38,35.77042251543726,8,3,0,73.93746333940882,134,0.94,70.88069423062852
44,17,30.914229592041323,15,4,1,62.69405761265981,129,0.9099999999999999,63.55189822652767
13,44,25.009047552726614,11,0,1,47.79228987326056,112,0.82,55.07967249572121
10,19,7.206406341641038,21,0,0,11.674378273458483,17,0.97,5.192516426046016
13,13,35.39451064400511,6,4,0,50.96809532736736,163,0.7899999999999999,51.345475628861685
16,7,32.653929958320305,12,1,0,50.940130734979675,81,0.9099999999999999,49.503899313654486
6,42,17.770172872701675,3,4,1,32.57272687566217,25,0.76,44.67813545023035
29,15,18.45983514453876,15,0,2,44.303604346893025,124,0.85,48.29041998449233
17,40,13.08939682262736,0,5,0,17.670685710546937,189,0.7,21.930540269242734
36,5,48.13384756188592,9,2,2,150.17760439308407,144,0.85,151.00816175329695
25,25,43.14986678056741,0,3,1,84.14224022210645,52,0.85,80.30655153147345
22,21,28.491402441198623,7,2,0,51.11357597951033,164,0.73,58.674928494167084
24,22,20.6810041813672,11,2,0,29.160215895727756,170,0.76,32.21243010564349
8,9,37.10443792112474,7,3,2,125.02711401902195,69,0.97,115.65701883013885
35,4,26.858680630173865,9,4,2,82.12310189481963,106,0.82,85.67454957157524
6,17,48.816700661840585,3,4,2,121.84648485195413,168,0.9099999999999999,117.02390099568954
36,24,3.7010080821855738,17,6,1,9.19441437857362,35,0.82,6.786883104814418
49,39,2.680000968620281,19,1,2,6.946562510663768,74,0.97,10.6391177333213
38,23,28.861939880695292,10,6,2,66.49790948512195,93,0.7899999999999999,69.51835436409667
23,13,10.960681911756431,1,4,2,25.253411124686817,6,0.7899999999999999,26.582029148615405
16,13,30.61090401395943,1,2,1,57.30361231413206,37,0.7899999999999999,62.081061548815676
43,30,39.28972839881169,16,6,1,89.63951534188888,123,0.7,107.69427018554079
13,22,7.767378298058769,22,4,2,17.523205440420586,56,0.76,16.981018871688285
24,45,22.58980298528687,20,1,2,54.215527164688496,52,0.85,58.77619704412997
38,22,34.744687089018406,9,1,1,82.79311486442197,62,0.76,90.56651621099358
46,28,41.85931496297559,11,4,0,66.5563107911312,29,0.94,63.056748606027696
46,4,25.320860411781506,3,5,1,48.38816424691446,129,0.82,56.082497960860465
5,10,11.101525758395058,1,0,1,19.483177705983323,55,0.7,20.039170603306577
45,42,29.704163523696014,18,4,2,87.11637078229568,132,0.76,99.2881998605623
6,17,23.271336367524977,10,3,0,36.30328473333896,166,0.9099999999999999,38.549163237389294
29,21,38.82434592321981,11,6,0,53.577597374043336,98,0.73,62.310984311331495
46,29,28.223227145944453,8,5,2,95.10098619097445,183,0.97,88.23221504096327
33,3,14.691719403551108,7,6,2,44.00463795751629,43,0.7899999999999999,54.14047955496731
47,25,37.96525306633822,23,0,0,56.94787959950733,192,0.85,58.61477980423449
17,17,26.369603635136023,19,5,0,41.1365816708122,67,0.9099999999999999,40.87861725095112
16,8,9.699781061638047,16,2,1,26.064281690727604,64,0.94,23.874432009514898
16,21,28.59054383395773,9,3,2,82.0662970209923,196,0.73,94.47267715923252
18,22,47.46768293244777,17,6,2,139.21322050428284,93,0.76,158.1002848813198
34,10,35.57029678594907,8,6,1,81.1536321171428,150,0.7,94.75502847079021
23,27,15.641364711440968,12,1,0,24.400528949847914,161,0.9099999999999999,17.558772530579187
37,37,35.832785589350046,3,1,1,72.6688891752019,92,0.9099999999999999,72.67237322186924
21,14,14.847709239106766,17,5,0,28.373972355933027,66,0.82,26.760338881517047
16,48,27.59175303952183,1,6,1,57.03215353269162,100,0.94,56.675194774069894
10,31,26.803192425590087,17,4,0,48.08492721150863,80,0.73,55.084627197135205
28,38,13.12215306667838,14,0,0,20.864223376018625,86,0.94,22.748755665152327
45,4,18.046178794111082,1,1,2,42.44461252374927,51,0.82,42.02498764992617
43,38,47.16689128451624,12,5,2,119.99257142780934,183,0.94,112.95328194033009
13,17,13.279328284356247,5,5,0,20.715752123595745,116,0.9099999999999999,19.257426212231938
24,35,40.25032513791831,11,6,1,78.48813401894071,160,0.85,76.39593143165766
35,40,33.70115842059486,0,3,1,59.14553302814398,133,0.7,72.99455508151571
31,13,27.09882749376246,17,2,0,50.72900506832332,73,0.7899999999999999,50.18583883624194
4,13,7.738228603793009,12,0,1,14.485963946300513,67,0.7899999999999999,19.015247553981546
29,3,11.023966882612513,8,5,1,26.82792580552581,196,0.7899999999999999,30.39267323743545
2,30,9.769903555929792,21,6,2,21.10299168080835,9,0.7,24.25803264925683
6,38,29.752918689713866,15,0,1,61.49928293163857,62,0.94,59.74975818818569
33,21,48.69577663920543,14,3,2,107.52027481936561,148,0.73,124.13403645152503
6,8,43.984723875974744,3,2,1,90.91642425163978,111,0.94,85.59817036211449
17,16,2.2373422635492854,12,5,0,3.4231336632304066,125,0.8799999999999999,5.0
29,20,14.41260459865498,16,5,1,32.88235739183134,9,0.7,40.92165980259683
33,45,8.705615487914084,22,1,2,20.893477170993805,47,0.85,18.686233386660568
22,7,48.80821425299719,14,6,0,76.14081423467563,121,0.9099999999999999,75.56872802134545
5,17,12.544901495292937,4,0,2,31.312074132251173,66,0.9099999999999999,22.770728044557917
40,32,10.864346066900902,16,5,1,25.888650242818166,96,0.76,23.07429120931411
47,12,31.422889385530702,1,5,2,70.89003845375726,191,0.76,80.72843133715611
44,44,28.253142595164537,7,1,2,86.3868087989751,129,0.82,90.06971017766965
37,45,12.066722705280508,22,4,1,23.53010927529699,127,0.85,21.675698036075346
20,19,33.84787836232487,19,1,1,71.28363183105617,43,0.97,66.24030656270185
43,37,5.753353353439768,21,1,0,8.975231231366037,121,0.9099999999999999,7.597515606079847
24,38,1.9490842355137161,8,0,2,6.446011383690963,192,0.94,5.0
7,34,5.038324744610994,16,5,2,15.405181739122579,129,0.82,11.368330802701106
42,10,18.878543072812857,16,5,0,33.13184309278656,158,0.7,33.117476119303475
16,3,48.77580006586605,5,3,1,91.30829772330124,191,0.7899999999999999,101.32392530961279
46,18,27.815102941658832,22,5,1,57.49381778040881,180,0.94,53.622825487637584
19,7,37.98157904775789,23,2,0,59.25126331450231,71,0.9099999999999999,60.90651914773105
43,15,16.753291859346408,2,3,0,25.129937789019614,62,0.85,24.58588542888102
27,32,36.24761420868313,18,5,0,66.44187684451619,59,0.76,75.14053425437498
23,29,48.34287870799552,10,3,0,78.31546350695272,155,0.97,72.57319064666163
15,11,18.53028362382061,16,4,0,33.24332882113417,78,0.73,38.21863211861579
41,1,49.95391230201623,13,1,0,68.9363989767824,165,0.73,79.25624578132059
3,12,32.282087600551634,5,3,1,59.173066571811155,161,0.76,64.63455394999289
23,23,37.68097921077147,2,5,1,70.5387930825642,134,0.7899999999999999,72.87511711972816
19,39,13.356194703559348,12,5,0,21.637035419766146,28,0.97,22.452893044392166
27,18,32.51144768968484,20,2,0,51.6932018265989,143,0.94,54.13301796951776
13,15,26.039306321656984,19,3,1,50.776647327231125,45,0.85,57.27759297697013
33,28,47.86372962839437,6,4,2,121.76532817463527,112,0.94,114.59161678824032
19,4,45.32907734168626,20,6,2,106.61398990764609,49,0.82,110.5067056284567
10,12,20.436957347328786,8,5,2,59.93750850824587,17,0.76,65.1610983124958
10,2,47.39661782537343,13,5,0,66.82923113377655,129,0.76,73.97997101505568
35,26,44.355815084750475,7,5,2,141.15794592570992,93,0.8799999999999999,141.5541236055887
13,22,29.92880866808782,12,2,0,42.19962022200383,130,0.76,44.05430185146214
16,29,5.0237775306874735,12,2,0,8.138519599713707,100,0.97,5.0
31,31,8.87872179231735,16,3,0,15.928426895417326,77,0.73,18.398263819272046
17,20,4.766837989016211,11,2,0,6.435231285171885,8,0.7,5.0
20,43,6.291662617803991,12,6,1,11.777992420529069,58,0.7899999999999999,12.4820588151685
12,45,48.87066634526081,15,6,0,73.30599951789121,176,0.85,72.67093667819476
17,6,11.396197661591462,10,6,2,27.897891875575898,152,0.8799999999999999,30.347758952965698
34,46,34.851874534692485,12,4,2,85.31738886092721,95,0.8799999999999999,88.7948714877757
27,10,32.189884626455715,2,1,1,56.49324751942979,11,0.7,69.75022880362778
49,13,31.926098377797185,20,1,0,45.97358166402795,197,0.7899999999999999,48.86115112062509
38,26,11.12849598020546,3,1,2,27.242558159542973,149,0.8799999999999999,23.943959685062715
1,2,29.387983124845867,20,4,0,41.43705620603268,9,0.76,43.75413252165785
19,18,31.651379129662626,18,2,2,104.67744105762026,46,0.94,100.80016256870617
15,10,28.949860515610442,22,4,2,62.53169871371856,38,0.7,68.71085172658941
29,24,10.121960896508254,0,6,0,14.879282517867132,181,0.82,19.910175701565937
14,40,36.42996925666074,5,2,0,49.180458496492,191,0.7,56.93176102269858
48,46,4.588914933909041,1,6,2,11.233663758209332,85,0.8799999999999999,12.778238358903662
15,11,29.968800579161474,10,3,2,66.17111167878855,39,0.73,70.46479960383635
26,27,22.376707287664352,21,5,1,45.379962379383315,130,0.9099999999999999,41.64205555946747
7,24,13.26404306352061,18,0,0,25.347586294387884,58,0.82,21.078982359955198
45,21,40.5620604622808,16,1,1,94.59883741013128,28,0.73,111.4409322099669
45,32,9.61873576693701,20,6,1,17.631142660795543,55,0.76,19.176234193687417
39,49,46.7161062349996,0,6,0,75.68009210069937,54,0.97,72.2085191689231
18,20,44.34368638773816,18,3,2,124.51707137676877,15,0.7,146.8436806685179
3,4,18.668789810942066,7,0,1,46.378874527323376,141,0.82,50.43452109062179
35,45,15.952493612071072,16,0,0,31.107362543538596,73,0.85,31.02825783861918
22,46,7.736847487526204,18,2,2,24.621743444303394,112,0.8799999999999999,24.107662532526
49,16,45.900062980763835,16,6,1,118.68379284936104,112,0.8799999999999999,118.87402223155826
35,25,31.74906108234033,10,2,1,61.91066911056364,155,0.85,64.98488414866223
27,43,2.5573955250267546,14,6,1,4.7874444228500845,153,0.7899999999999999,6.492727230955946
49,25,26.038971313518914,11,3,0,39.05845697027837,114,0.85,48.66452133140875
40,24,5.2041484436399585,15,0,0,7.650098212150739,168,0.82,13.132053063555315
23,46,29.113783562689246,11,3,0,44.54408885091455,116,0.8799999999999999,39.38249519462177
1,41,25.939124197719813,9,2,0,46.534788810709344,10,0.73,52.88336552979177
5,25,5.059456229633378,4,1,1,9.865939647785087,172,0.85,8.944230316422148
22,8,40.97716906272187,9,4,1,110.10975098843996,155,0.94,108.96404049931796
28,22,13.853541681147606,17,1,2,40.629667042469706,87,0.76,44.35051255954555
2,34,27.53273384416825,20,6,2,64.75699000148373,80,0.82,69.85025606247994
7,14,32.31290495489618,2,5,1,61.7499613688066,179,0.82,58.267345699040916
35,27,48.15292214518316,4,5,0,75.11855854648573,88,0.9099999999999999,68.98870968151485
37,33,25.19677295111245,12,0,0,36.28335304960193,77,0.7899999999999999,45.65943565989614
2,5,45.94847284210825,16,6,0,89.59952204211109,147,0.85,92.43824089799917
25,28,18.388009726037243,4,3,0,29.236935464399217,69,0.94,24.91761869371748
4,37,43.01442288084975,7,5,0,87.2332496023633,83,0.9099999999999999,86.11654347444247
36,11,12.555485120619421,1,1,2,27.722511146327683,156,0.73,28.601178300761347
41,27,35.666508359335474,1,5,1,72.33167895273235,48,0.9099999999999999,69.95146511842981
43,35,5.341987693994829,3,2,2,12.820770465587593,7,0.85,8.847539761823176
30,3,49.3164674774993,17,4,0,92.32042711787868,70,0.7899999999999999,97.83996661415053
31,32,47.74288359325603,20,1,0,67.317465866491,38,0.76,73.8028029402226
46,13,22.66846828735151,11,6,0,32.64259433378617,75,0.7899999999999999,38.79291387614054
31,20,26.672825681522426,4,4,1,46.81080907107186,18,0.7,56.52486870675633
22,32,30.290968253583085,22,3,1,55.5233448088178,119,0.76,63.818194830848675
37,1,14.476840424793831,6,3,1,25.971451722080133,104,0.73,29.676926170986818
29,1,34.04910032505297,3,0,2,75.18041351771696,58,0.73,88.59915147736275
42,22,35.22953538362128,3,2,1,64.57573835817782,127,0.76,69.37452070193875
26,47,26.728748123938505,8,5,2,86.72944191255567,33,0.9099999999999999,82.69666280638353
43,1,8.239293931775666,17,5,0,14.781293313605547,7,0.73,18.156994032349168
3,39,46.0401112506884,9,6,1,126.0486165821347,97,0.97,116.57450994253654
2,4,6.6372090349351485,10,0,1,12.68370646576107,36,0.82,13.366952147287497
5,24,31.82943626681506,8,1,1,79.07386851764865,171,0.82,83.09996945634194
28,22,6.051341233878,22,5,2,13.651825823628771,63,0.76,18.98068471513438
35,23,8.158934747513207,16,2,1,19.855583601548144,88,0.7899999999999999,25.468240165550334
11,5,2.0063773874126207,15,1,1,3.9124359054546107,62,0.85,5.0
8,37,18.804840108981217,10,1,2,46.93688091201712,89,0.9099999999999999,40.66437731359072
43,14,32.33954565667986,12,6,1,61.80087174991521,23,0.82,63.19785943296173
37,38,26.55566676691073,21,6,1,54.89056320720447,187,0.94,49.714072358117754
32,33,34.0524184111758,15,0,0,49.035482512093154,38,0.7899999999999999,55.719174999065004
24,28,34.07592418267669,19,5,0,54.18071945045593,82,0.94,54.48874533962658
21,16,7.868513455717694,0,3,0,12.038825587248072,170,0.8799999999999999,8.992814118868445
2,32,3.8095327676640625,20,5,1,6.982873563128226,88,0.76,5.521646888333731
10,49,31.642548881298822,22,4,2,82.01748670032656,141,0.97,71.96073675724256
44,46,33.007990943786886,16,4,0,65.65289398719212,18,0.8799999999999999,66.31349188712193
17,45,28.27848302194352,22,4,2,67.86835925266443,62,0.85,69.76966074799213
35,11,13.042360849879465,13,5,2,28.79753275653386,153,0.73,35.35932145817188
35,29,40.72749563213044,6,5,0,65.97854292405133,56,0.97,62.94918479256314
16,20,4.708614759316597,14,3,0,6.3566299250774065,85,0.7,9.317306380481934
11,48,31.983277676746606,15,0,2,81.36545840964337,20,0.94,73.05497870192494
34,47,6.900165258089235,3,0,1,13.99353514340497,103,0.9099999999999999,11.818539944056168
5,43,33.06793810522825,4,2,0,47.61783087152868,73,0.7899999999999999,54.531879172701366
25,8,21.468563603351328,6,3,2,54.616025806925784,172,0.94,50.527118924431775
44,16,36.1870497164459,13,6,1,71.9760418860109,82,0.8799999999999999,67.37560325039205
35,35,3.557417921369799,3,0,1,6.936964946671108,166,0.85,9.569042634686213
38,37,28.19906643553803,18,6,2,91.50033077003381,181,0.9099999999999999,87.83295186485526
5,18,8.099017045123901,2,0,0,12.877437101747002,168,0.94,15.482218855378715
10,7,34.436699948913216,22,3,1,69.83762749639601,149,0.9099999999999999,68.3050489060667
14,7,6.877825934272438,16,2,0,13.948230994704506,118,0.9099999999999999,12.821513933420986
15,34,4.605582824644365,8,3,1,11.441649411263997,98,0.82,16.185030622420612
10,23,35.94301711099702,8,0,2,107.65652485085828,20,0.7899999999999999,112.94421949112426
48,25,4.113064793845834,16,5,1,10.42661925239919,31,0.85,15.042081368864434
9,40,12.002010078644288,2,0,2,25.924341769871663,79,0.7,28.615045653433302
35,1,41.412024659157936,17,5,0,74.29317223852934,132,0.73,85.60124386291534
29,37,40.67472708260309,13,3,1,82.48834652351908,5,0.9099999999999999,81.25886131795215
30,14,42.85216213125803,5,6,2,100.78828533271887,187,0.82,105.26625645247246
11,46,16.978894589846973,21,6,0,25.97770872246587,198,0.8799999999999999,23.79324401977413
16,47,26.874353408760253,15,5,0,41.923991317665994,20,0.9099999999999999,39.927671088281485
30,25,38.89402027770144,3,3,2,93.34564866648347,23,0.85,93.10233007509959
15,16,7.712290235542943,15,2,0,11.799804060380701,170,0.8799999999999999,17.73195973063805
35,12,36.495153081570194,9,4,0,66.89561559851818,43,0.76,73.13810192543518
2,9,5.776831120338076,18,4,2,19.465610143091183,40,0.97,21.608697137317357
4,49,45.74927982271652,11,5,0,74.11383331280076,41,0.97,72.11718212820817
36,10,32.22819894306967,23,3,1,56.560489145087274,141,0.7,67.7044764321956
31,22,25.171960321798036,22,3,0,35.49246405373523,30,0.76,39.16328452366767
3,24,24.751733478691047,0,0,1,47.3005626777786,40,0.82,50.584797514892806
45,34,9.886740344400609,9,1,0,18.893560798149565,82,0.82,21.689702145520613
1,42,17.94995125027803,4,5,0,25.309431262892023,122,0.76,28.518728747226707
47,28,36.62905960054031,10,6,2,93.18432762377455,198,0.94,84.26441298586138
36,38,27.506237421865038,3,4,0,43.73491750076541,51,0.94,36.2995344576408
49,28,26.93600400091288,12,2,0,42.828246361451484,54,0.94,45.415818744821074
47,22,10.56704883273339,3,0,0,14.89953885415408,110,0.76,8.707259055410479
